ID,Income
A04011,55523
A04012,28111
A04013,12666
A04014,8926
A04015,33962
A04016,8935
A04017,1023
A04018,59196
A04019,58333
A04020,64782
A04021,20865
A04022,39127
A04023,22507
A04024,36749
A04025,39779
A04026,3113
A04027,13635
A04028,18876
A04029,27286
A04030,42567
A04031,5658
A04032,31427
A04033,13132
A04034,87102
A04035,72541
A04036,6475
A04037,8039
A04038,19261
A04039,36634
A04040,21779
A04041,5207
A04042,65507
A04043,13821
A04044,1694
A04045,8751
A04046,54055
A04047,32998
A04048,15809
A04049,3546
A04050,2750
A04051,27724
A04052,27
A04053,11858
A04054,40915
A04055,18925
A04056,22714
A04057,30524
A04058,167181
A04059,5093
A04060,4779
A04061,17014
A04062,2498
A04063,3149
A04064,24889
A04065,41270
A04066,9636
A04067,15824
A04068,12053
A04069,11772
A04070,23781
A04071,90010
A04072,11064
A04073,11106
A04074,3792
A04075,42548
A04076,53233
A04077,2278
A04078,2355
A04079,3630
A04080,21039
A04081,6347
A04082,26853
A04083,24541
A04084,3481
A04085,4823
A04086,13807
A04087,24295
A04088,49617
A04089,10260
A04090,38493
A04091,28641
A04092,46600
A04093,29712
A04094,76114
A04095,12311
A04096,22113
A04097,8847
A04098,40621
A04099,19593
A04100,58637
A04101,43845
A04102,17180
A04103,45448
A04104,17906
A04105,19445
A04106,32730
A04107,33156
A04108,18335
A04109,17516
A04110,45379
A04111,18305
A04112,7493
A04113,13087
A04114,26066
A04115,13738
A04116,2285
A04117,17300
A04118,1682
A04119,3728
A04120,484
A04121,15465
A04122,23437
A04123,9856
A04124,1329
A04125,35885
A04126,24881
A04127,145958
A04128,25187
A04129,16094
A04130,89092
A04131,210180
A04132,43032
A04133,15177
A04134,43928
A04135,8658
A04136,37878
A04137,4078
A04138,30748
A04139,17697
A04140,37329
A04141,14247
A04142,34608
A04143,7034
A04144,5952
A04145,37851
A04146,8135
A04147,6444
A04148,51055
A04149,25801
A04150,2523
A04151,71399
A04152,15384
A04153,4325
A04154,30153
A04155,42532
A04156,70453
A04157,21258
A04158,22680
A04159,83137
A04160,68661
A04161,9883
A04162,32213
A04163,6114
A04164,28601
A04165,22967
A04166,44942
A04167,15367
A04168,10821
A04169,10901
A04170,25011
A04171,39544
A04172,8051
A04173,16755
A04174,6244
A04175,22385
A04176,9555
A04177,16135
A04178,62663
A04179,47598
A04180,33775
A04181,22305
A04182,29316
A04183,11231
A04184,19865
A04185,9456
A04186,21448
A04187,45602
A04188,26474
A04189,123249
A04190,39331
A04191,8667
A04192,14102
A04193,27539
A04194,32328
A04195,81785
A04196,65184
A04197,35806
A04198,26028
A04199,13949
A04200,15078
A04201,20992
A04202,31470
A04203,3324
A04204,15030
A04205,27741
A04206,24607
A04207,39725
A04208,20849
A04209,60371
A04210,60494
A04211,7493
A04212,36858
A04213,8925
A04214,24385
A04215,40263
A04216,4128
A04217,33542
A04218,25998
A04219,13172
A04220,49321
A04221,25637
A04222,54396
A04223,32819
A04224,17335
A04225,48427
A04226,48051
A04227,7660
A04228,14201
A04229,5476
A04230,3985
A04231,2146
A04232,1975
A04233,13591
A04234,8736
A04235,3989
A04236,22089
A04237,35090
A04238,13538
A04239,9171
A04240,29806
A04241,13810
A04242,27644
A04243,19655
A04244,87974
A04245,34937
A04246,13331
A04247,65460
A04248,34228
A04249,18836
A04250,101890
A04251,1014
A04252,22268
A04253,20690
A04254,10033
A04255,3670
A04256,18621
A04257,13813
A04258,4415
A04259,48277
A04260,12364
A04261,4823
A04262,43928
A04263,3067
A04264,27500
A04265,23278
A04266,52130
A04267,5779
A04268,21652
A04269,4330
A04270,31830
A04271,12704
A04272,72829
A04273,52580
A04274,7786
A04275,54739
A04276,6199
A04277,41519
A04278,24731
A04279,16844
A04280,30146
A04281,19183
A04282,19017
A04283,1598
A04284,4374
A04285,95577
A04286,47767
A04287,19292
A04288,28062
A04289,3234
A04290,16528
A04291,17137
A04292,8515
A04293,43616
A04294,44104
A04295,18989
A04296,40096
A04297,23096
A04298,14421
A04299,38016
A04300,14013
A04301,1772
A04302,8711
A04303,976
A04304,57
A04305,21886
A04306,3971
A04307,52923
A04308,53873
A04309,12364
A04310,6603
A04311,18934
A04312,14606
A04313,9036
A04314,55342
A04315,18386
A04316,68540
A04317,19231
A04318,45159
A04319,43837
A04320,15405
A04321,461
A04322,46280
A04323,50910
A04324,25376
A04325,3968
A04326,7268
A04327,20289
A04328,51912
A04329,23107
A04330,91123
A04331,31626
A04332,13097
A04333,15356
A04334,52497
A04335,33675
A04336,29222
A04337,37017
A04338,15921
A04339,7537
A04340,79744
A04341,21287
A04342,11191
A04343,14438
A04344,25201
A04345,2297
A04346,5706
A04347,1922
A04348,14582
A04349,3360
A04350,154682
A04351,15786
A04352,12926
A04353,18599
A04354,17564
A04355,44196
A04356,9080
A04357,35133
A04358,12257
A04359,107894
A04360,43749
A04361,14692
A04362,6247
A04363,62878
A04364,17978
A04365,3952
A04366,9850
A04367,34727
A04368,3019
A04369,11053
A04370,6479
A04371,29950
A04372,4129
A04373,22409
A04374,40895
A04375,52333
A04376,11789
A04377,64457
A04378,27719
A04379,99386
A04380,4479
A04381,37478
A04382,7675
A04383,11001
A04384,50884
A04385,2595
A04386,7636
A04387,8805
A04388,1964
A04389,22115
A04390,25876
A04391,10667
A04392,42704
A04393,13089
A04394,55272
A04395,33815
A04396,23271
A04397,22345
A04398,17820
A04399,21771
A04400,82733
A04401,7373
A04402,36444
A04403,51312
A04404,72674
A04405,10460
A04406,4727
A04407,29166
A04408,17236
A04409,13353
A04410,81510
A04411,71640
A04412,3149
A04413,25749
A04414,37939
A04415,30945
A04416,30564
A04417,7654
A04418,9227
A04419,52025
A04420,2430
A04421,98102
A04422,30987
A04423,73199
A04424,13441
A04425,8776
A04426,11008
A04427,12011
A04428,38067
A04429,17961
A04430,35462
A04431,34861
A04432,5591
A04433,52161
A04434,50111
A04435,8565
A04436,66685
A04437,73656
A04438,13191
A04439,9171
A04440,36526
A04441,21236
A04442,13514
A04443,50415
A04444,1800
A04445,21953
A04446,38840
A04447,33821
A04448,41597
A04449,46623
A04450,8478
A04451,8398
A04452,29123
A04453,32249
A04454,10892
A04455,16646
A04456,12006
A04457,24166
A04458,32303
A04459,28233
A04460,9564
A04461,10699
A04462,12259
A04463,12368
A04464,3784
A04465,36807
A04466,95948
A04467,40915
A04468,60184
A04469,54964
A04470,9097
A04471,78311
A04472,12201
A04473,47531
A04474,65506
A04475,16293
A04476,11766
A04477,20214
A04478,40632
A04479,24255
A04480,66193
A04481,46872
A04482,78751
A04483,10386
A04484,15684
A04485,7860
A04486,18046
A04487,21301
A04488,97103
A04489,17917
A04490,21887
A04491,42175
A04492,36338
A04493,17950
A04494,51810
A04495,31891
A04496,23306
A04497,84727
A04498,24412
A04499,24613
A04500,25145
A04501,51865
A04502,773
A04503,14461
A04504,38518
A04505,61613
A04506,7834
A04507,2899
A04508,12272
A04509,49397
A04510,17505
A04511,4345
A04512,56320
A04513,32619
A04514,69160
A04515,22594
A04516,35082
A04517,1448
A04518,10131
A04519,25813
A04520,15070
A04521,2598
A04522,48797
A04523,9186
A04524,6159
A04525,5379
A04526,21095
A04527,3976
A04528,23091
A04529,12539
A04530,75323
A04531,61021
A04532,103751
A04533,37565
A04534,19419
A04535,17397
A04536,55745
A04537,6036
A04538,21529
A04539,58633
A04540,39347
A04541,99691
A04542,13636
A04543,6707
A04544,61787
A04545,7644
A04546,42054
A04547,10259
A04548,31893
A04549,15235
A04550,43938
A04551,10681
A04552,6040
A04553,7695
A04554,50787
A04555,9164
A04556,52829
A04557,41319
A04558,33540
A04559,19070
A04560,23007
A04561,34177
A04562,41981
A04563,8361
A04564,56490
A04565,3538
A04566,33108
A04567,22250
A04568,996
A04569,32996
A04570,52043
A04571,16517
A04572,1865
A04573,71045
A04574,1477
A04575,4149
A04576,22779
A04577,57443
A04578,34379
A04579,28927
A04580,66682
A04581,13444
A04582,14310
A04583,19419
A04584,36107
A04585,38881
A04586,24534
A04587,62255
A04588,6016
A04589,28188
A04590,65925
A04591,40441
A04592,27652
A04593,27866
A04594,74630
A04595,98734
A04596,10185
A04597,1384
A04598,23403
A04599,11921
A04600,5577
A04601,21527
A04602,32263
A04603,35313
A04604,24815
A04605,10626
A04606,21328
A04607,70625
A04608,13082
A04609,28738
A04610,1926
A04611,12381
A04612,44466
A04613,2451
A04614,14535
A04615,9261
A04616,22262
A04617,8637
A04618,29439
A04619,2623
A04620,2460
A04621,46868
A04622,41761
A04623,28698
A04624,16054
A04625,17979
A04626,29463
A04627,6672
A04628,16073
A04629,76088
A04630,17822
A04631,13768
A04632,56246
A04633,28091
A04634,33286
A04635,6062
A04636,93427
A04637,780
A04638,22387
A04639,43263
A04640,4952
A04641,25124
A04642,4610
A04643,13398
A04644,11824
A04645,19265
A04646,24388
A04647,22598
A04648,39497
A04649,14367
A04650,347
A04651,2704
A04652,3838
A04653,20175
A04654,27353
A04655,23427
A04656,55257
A04657,49332
A04658,88836
A04659,10223
A04660,60732
A04661,50517
A04662,25667
A04663,38518
A04664,10225
A04665,63608
A04666,2609
A04667,2082
A04668,50862
A04669,10736
A04670,42682
A04671,57606
A04672,21247
A04673,47837
A04674,1491
A04675,16062
A04676,417
A04677,19132
A04678,24194
A04679,7588
A04680,33657
A04681,21832
A04682,34714
A04683,2870
A04684,7907
A04685,657
A04686,13424
A04687,11891
A04688,8628
A04689,24264
A04690,29132
A04691,5010
A04692,7576
A04693,960
A04694,12291
A04695,8971
A04696,42737
A04697,6829
A04698,3374
A04699,23817
A04700,68332
A04701,1546
A04702,12159
A04703,62434
A04704,14477
A04705,14891
A04706,92178
A04707,17669
A04708,948
A04709,3890
A04710,32330
A04711,31387
A04712,14324
A04713,10213
A04714,98118
A04715,7233
A04716,17405
A04717,15707
A04718,11668
A04719,29035
A04720,4584
A04721,556
A04722,17313
A04723,18568
A04724,74880
A04725,39324
A04726,5990
A04727,54289
A04728,1428
A04729,5676
A04730,35478
A04731,37012
A04732,59684
A04733,12996
A04734,11160
A04735,64310
A04736,14615
A04737,23918
A04738,26729
A04739,17481
A04740,30681
A04741,7709
A04742,27016
A04743,27702
A04744,29822
A04745,35579
A04746,2010
A04747,24553
A04748,19323
A04749,48046
A04750,87988
A04751,33978
A04752,11552
A04753,11316
A04754,19107
A04755,52738
A04756,40901
A04757,5333
A04758,20616
A04759,54404
A04760,15105
A04761,34540
A04762,8268
A04763,60391
A04764,25556
A04765,23611
A04766,17076
A04767,84283
A04768,47037
A04769,20702
A04770,27478
A04771,14437
A04772,77526
A04773,6556
A04774,31452
A04775,61475
A04776,81391
A04777,30426
A04778,14478
A04779,1176
A04780,47721
A04781,91513
A04782,59029
A04783,4658
A04784,2974
A04785,58772
A04786,40033
A04787,1179
A04788,66079
A04789,34437
A04790,15934
A04791,48000
A04792,18942
A04793,15294
A04794,35189
A04795,5328
A04796,55206
A04797,69619
A04798,4662
A04799,16410
A04800,6256
A04801,12599
A04802,34638
A04803,16262
A04804,50235
A04805,11182
A04806,71362
A04807,63729
A04808,40569
A04809,20855
A04810,45545
A04811,27
A04812,13495
A04813,107780
A04814,44828
A04815,43170
A04816,34770
A04817,90449
A04818,21956
A04819,14548
A04820,34880
A04821,7538
A04822,150999
A04823,85400
A04824,12959
A04825,20263
A04826,290
A04827,22195
A04828,695
A04829,19634
A04830,26751
A04831,12206
A04832,38684
A04833,33105
A04834,89085
A04835,43799
A04836,85924
A04837,4219
A04838,47233
A04839,23622
A04840,22750
A04841,5048
A04842,49273
A04843,19506
A04844,3893
A04845,11236
A04846,12324
A04847,28412
A04848,59914
A04849,50238
A04850,6092
A04851,14886
A04852,20296
A04853,6888
A04854,68616
A04855,58876
A04856,32579
A04857,14318
A04858,19146
A04859,14484
A04860,107237
A04861,11023
A04862,17869
A04863,2640
A04864,12081
A04865,40952
A04866,1084
A04867,11061
A04868,106441
A04869,12487
A04870,3068
A04871,6336
A04872,111807
A04873,54258
A04874,51297
A04875,31583
A04876,12387
A04877,8579
A04878,1098
A04879,18156
A04880,17215
A04881,12150
A04882,48507
A04883,18679
A04884,2245
A04885,6684
A04886,34801
A04887,33564
A04888,12798
A04889,84063
A04890,31319
A04891,60259
A04892,2404
A04893,7931
A04894,40985
A04895,57169
A04896,43253
A04897,21300
A04898,16351
A04899,6088
A04900,6345
A04901,35807
A04902,25186
A04903,36145
A04904,3157
A04905,22912
A04906,779
A04907,926
A04908,10222
A04909,18824
A04910,11431
A04911,46278
A04912,8858
A04913,35789
A04914,18171
A04915,25907
A04916,17412
A04917,3674
A04918,35318
A04919,56874
A04920,75309
A04921,21483
A04922,79587
A04923,54056
A04924,86079
A04925,20262
A04926,129226
A04927,20575
A04928,19615
A04929,18389
A04930,4811
A04931,32521
A04932,13552
A04933,10384
A04934,327
A04935,14226
A04936,62153
A04937,10019
A04938,5518
A04939,4956
A04940,20935
A04941,82449
A04942,14413
A04943,7143
A04944,1010
A04945,9866
A04946,28398
A04947,60332
A04948,10745
A04949,4185
A04950,52765
A04951,24691
A04952,12035
A04953,41355
A04954,24637
A04955,4571
A04956,26960
A04957,28913
A04958,67198
A04959,29799
A04960,5923
A04961,17561
A04962,30050
A04963,37751
A04964,23916
A04965,15589
A04966,11209
A04967,22333
A04968,24434
A04969,33583
A04970,12446
A04971,26834
A04972,27050
A04973,16832
A04974,38017
A04975,16715
A04976,27376
A04977,10359
A04978,2681
A04979,79279
A04980,25027
A04981,87081
A04982,13729
A04983,62039
A04984,3726
A04985,28906
A04986,79506
A04987,12574
A04988,17923
A04989,19807
A04990,11279
A04991,87740
A04992,43275
A04993,32695
A04994,49704
A04995,15760
A04996,24926
A04997,12164
A04998,39334
A04999,25260
A05000,33100
A05001,32309
A05002,13900
A05003,22581
A05004,2785
A05005,35124
A05006,6971
A05007,15451
A05008,8988
A05009,13204
A05010,51295
A05011,38881
A05012,25232
A05013,79075
A05014,21156
A05015,41858
A05016,18867
A05017,97061
A05018,33858
A05019,21609
A05020,5901
A05021,33228
A05022,16884
A05023,39280
A05024,7102
A05025,88415
A05026,6889
A05027,24271
A05028,116140
A05029,64592
A05030,27678
A05031,43016
A05032,18291
A05033,2508
A05034,67571
A05035,41977
A05036,8840
A05037,6236
A05038,25249
A05039,27357
A05040,5097
A05041,135879
A05042,39476
A05043,28632
A05044,1912
A05045,30764
A05046,50417
A05047,21323
A05048,38145
A05049,19509
A05050,33355
A05051,28211
A05052,4751
A05053,12986
A05054,54820
A05055,67741
A05056,58689
A05057,6271
A05058,23251
A05059,14777
A05060,7568
A05061,1561
A05062,12226
A05063,1537
A05064,29629
A05065,44270
A05066,7828
A05067,9317
A05068,8626
A05069,19356
A05070,39792
A05071,5648
A05072,4124
A05073,27922
A05074,7437
A05075,19248
A05076,13437
A05077,25622
A05078,9430
A05079,2389
A05080,689
A05081,17853
A05082,18548
A05083,3533
A05084,7836
A05085,92427
A05086,3102
A05087,6676
A05088,37078
A05089,29996
A05090,12181
A05091,59439
A05092,30088
A05093,60519
A05094,36138
A05095,9170
A05096,26708
A05097,3104
A05098,28208
A05099,66470
A05100,20335
A05101,27510
A05102,28734
A05103,32275
A05104,28047
A05105,39526
A05106,32484
A05107,16473
A05108,28977
A05109,56024
A05110,5164
A05111,14951
A05112,10696
A05113,35256
A05114,1370
A05115,89878
A05116,25932
A05117,27358
A05118,9147
A05119,14189
A05120,29994
A05121,269
A05122,39146
A05123,63346
A05124,14788
A05125,9311
A05126,17973
A05127,43432
A05128,32968
A05129,36362
A05130,25380
A05131,21833
A05132,14603
A05133,4172
A05134,12229
A05135,12568
A05136,18724
A05137,37486
A05138,28769
A05139,7444
A05140,17986
A05141,15640
A05142,42129
A05143,8578
A05144,61002
A05145,46881
A05146,28718
A05147,4656
A05148,9217
A05149,31509
A05150,18905
A05151,6585
A05152,34993
A05153,18240
A05154,35689
A05155,6554
A05156,10761
A05157,22287
A05158,6461
A05159,28185
A05160,9523
A05161,42741
A05162,14141
A05163,33753
A05164,9628
A05165,29200
A05166,7103
A05167,61177
A05168,113089
A05169,19966
A05170,16006
A05171,19464
A05172,74859
A05173,5670
A05174,11264
A05175,66964
A05176,15274
A05177,18573
A05178,21228
A05179,16058
A05180,13747
A05181,11347
A05182,25365
A05183,38380
A05184,66336
A05185,8893
A05186,13525
A05187,7065
A05188,29414
A05189,391
A05190,45736
A05191,7757
A05192,32158
A05193,12502
A05194,22200
A05195,67315
A05196,63446
A05197,21905
A05198,50042
A05199,101117
A05200,18464
A05201,5209
A05202,16153
A05203,26296
A05204,45480
A05205,7730
A05206,3597
A05207,5857
A05208,1159
A05209,16476
A05210,21882
A05211,9436
A05212,728
A05213,14516
A05214,7823
A05215,20753
A05216,5301
A05217,31344
A05218,19993
A05219,25825
A05220,41618
A05221,14051
A05222,4739
A05223,1852
A05224,38146
A05225,14924
A05226,8026
A05227,34881
A05228,41800
A05229,1671
A05230,26935
A05231,14387
A05232,71085
A05233,56982
A05234,33345
A05235,26798
A05236,19882
A05237,19574
A05238,38455
A05239,11342
A05240,20599
A05241,5793
A05242,20688
A05243,45930
A05244,18436
A05245,10023
A05246,32747
A05247,13341
A05248,5770
A05249,50367
A05250,29628
A05251,22350
A05252,777
A05253,18385
A05254,849
A05255,37413
A05256,21587
A05257,17747
A05258,59371
A05259,45688
A05260,6961
A05261,36987
A05262,56345
A05263,64557
A05264,23554
A05265,80576
A05266,38674
A05267,22366
A05268,23247
A05269,12814
A05270,13061
A05271,5867
A05272,27652
A05273,42120
A05274,14710
A05275,15473
A05276,24500
A05277,57327
A05278,55833
A05279,25641
A05280,35013
A05281,13302
A05282,22546
A05283,11111
A05284,29403
A05285,28082
A05286,14177
A05287,69275
A05288,25179
A05289,7421
A05290,20924
A05291,26281
A05292,16430
A05293,3841
A05294,81591
A05295,5925
A05296,22867
A05297,34762
A05298,70446
A05299,20886
A05300,7245
A05301,38774
A05302,28597
A05303,8819
A05304,9064
A05305,23034
A05306,54227
A05307,21813
A05308,79608
A05309,14133
A05310,28953
A05311,9771
A05312,55690
A05313,8244
A05314,28468
A05315,3988
A05316,69838
A05317,19593
A05318,28468
A05319,35152
A05320,4743
A05321,3863
A05322,9881
A05323,24967
A05324,44698
A05325,34887
A05326,4450
A05327,8705
A05328,14383
A05329,23171
A05330,20102
A05331,15483
A05332,10323
A05333,6939
A05334,39654
A05335,3456
A05336,3808
A05337,16526
A05338,13747
A05339,24701
A05340,30250
A05341,294
A05342,18881
A05343,12710
A05344,9378
A05345,3069
A05346,5852
A05347,69863
A05348,24505
A05349,197
A05350,94809
A05351,111448
A05352,10537
A05353,16346
A05354,13162
A05355,9382
A05356,92392
A05357,35068
A05358,36264
A05359,25762
A05360,11928
A05361,52029
A05362,4720
A05363,19839
A05364,4392
A05365,38525
A05366,47102
A05367,23300
A05368,26346
A05369,8890
A05370,27854
A05371,12453
A05372,44462
A05373,4761
A05374,30664
A05375,12712
A05376,4694
A05377,9705
A05378,4625
A05379,63480
A05380,63327
A05381,26765
A05382,700
A05383,10423
A05384,5160
A05385,10863
A05386,11108
A05387,19858
A05388,91639
A05389,42312
A05390,42780
A05391,25539
A05392,80836
A05393,5555
A05394,49192
A05395,19640
A05396,27533
A05397,23265
A05398,8902
A05399,19492
A05400,41784
A05401,25256
A05402,11208
A05403,20719
A05404,43974
A05405,56045
A05406,15991
A05407,20526
A05408,31843
A05409,27868
A05410,25458
A05411,10544
A05412,3248
A05413,60452
A05414,27153
A05415,45424
A05416,50243
A05417,2288
A05418,27524
A05419,3666
A05420,809
A05421,23355
A05422,33726
A05423,38668
A05424,34237
A05425,49962
A05426,27673
A05427,35046
A05428,20672
A05429,95603
A05430,18837
A05431,186713
A05432,15597
A05433,2641
A05434,20855
A05435,22826
A05436,5368
A05437,24043
A05438,27834
A05439,42811
A05440,4808
A05441,15344
A05442,81007
A05443,71193
A05444,4538
A05445,19765
A05446,12739
A05447,43778
A05448,42708
A05449,103965
A05450,68334
A05451,3483
A05452,13110
A05453,23512
A05454,15197
A05455,47689
A05456,1790
A05457,21890
A05458,41211
A05459,114312
A05460,33734
A05461,25123
A05462,25551
A05463,22980
A05464,24725
A05465,1459
A05466,53395
A05467,8397
A05468,43430
A05469,29038
A05470,4922
A05471,21592
A05472,60901
A05473,55297
A05474,34226
A05475,17974
A05476,94063
A05477,29631
A05478,23923
A05479,5554
A05480,9418
A05481,5896
A05482,67210
A05483,9855
A05484,36279
A05485,30109
A05486,42390
A05487,26294
A05488,27658
A05489,37893
A05490,49367
A05491,24289
A05492,35688
A05493,19085
A05494,14633
A05495,7620
A05496,35188
A05497,57445
A05498,14245
A05499,4012
A05500,14973
A05501,21346
A05502,79455
A05503,2681
A05504,6345
A05505,15161
A05506,21104
A05507,12377
A05508,29424
A05509,42704
A05510,13192
A05511,29951
A05512,75693
A05513,6576
A05514,128447
A05515,16521
A05516,31869
A05517,22259
A05518,9406
A05519,36894
A05520,17472
A05521,2154
A05522,67568
A05523,48103
A05524,3815
A05525,43412
A05526,12934
A05527,90511
A05528,5765
A05529,462
A05530,11875
A05531,1612
A05532,8042
A05533,2038
A05534,37464
A05535,13655
A05536,40001
A05537,18435
A05538,2689
A05539,40270
A05540,7899
A05541,25405
A05542,32851
A05543,13624
A05544,85233
A05545,14748
A05546,29808
A05547,10954
A05548,2990
A05549,45907
A05550,18692
A05551,5567
A05552,43918
A05553,107344
A05554,3652
A05555,3600
A05556,16795
A05557,21349
A05558,21417
A05559,2439
A05560,122058
A05561,42005
A05562,16599
A05563,25295
A05564,9154
A05565,16135
A05566,31114
A05567,21060
A05568,27271
A05569,3451
A05570,150023
A05571,67676
A05572,6606
A05573,21003
A05574,26146
A05575,86060
A05576,9923
A05577,13940
A05578,8325
A05579,6048
A05580,17583
A05581,3588
A05582,90926
A05583,6979
A05584,604
A05585,36024
A05586,25039
A05587,7671
A05588,69644
A05589,12338
A05590,45429
A05591,32623
A05592,3562
A05593,3632
A05594,14342
A05595,30831
A05596,9606
A05597,15059
A05598,11904
A05599,34283
A05600,36970
A05601,20954
A05602,2960
A05603,18299
A05604,25499
A05605,2257
A05606,49815
A05607,9097
A05608,5511
A05609,14683
A05610,7078
A05611,11503
A05612,36907
A05613,12333
A05614,3243
A05615,7110
A05616,39148
A05617,15672
A05618,2134
A05619,9798
A05620,6089
A05621,20314
A05622,9091
A05623,16381
A05624,18079
A05625,13225
A05626,20665
A05627,36874
A05628,17326
A05629,64868
A05630,42190
A05631,5308
A05632,22077
A05633,9511
A05634,54235
A05635,29298
A05636,9989
A05637,10429
A05638,27465
A05639,903
A05640,13349
A05641,2051
A05642,150607
A05643,10872
A05644,35659
A05645,14397
A05646,16406
A05647,9459
A05648,99
A05649,7454
A05650,14071
A05651,10453
A05652,33204
A05653,2789
A05654,27349
A05655,32362
A05656,14812
A05657,82028
A05658,32956
A05659,19616
A05660,24700
A05661,24921
A05662,17212
A05663,25314
A05664,40368
A05665,31664
A05666,21599
A05667,24413
A05668,29401
A05669,23724
A05670,42915
A05671,44728
A05672,37864
A05673,17410
A05674,18482
A05675,3869
A05676,2942
A05677,34579
A05678,55023
A05679,50658
A05680,12255
A05681,52398
A05682,12326
A05683,15119
A05684,47754
A05685,9137
A05686,27969
A05687,1913
A05688,4636
A05689,14582
A05690,41145
A05691,15953
A05692,26464
A05693,25251
A05694,18267
A05695,19374
A05696,51113
A05697,21824
A05698,5907
A05699,4299
A05700,216751
A05701,16309
A05702,23002
A05703,33967
A05704,19567
A05705,17989
A05706,44907
A05707,21498
A05708,19760
A05709,52088
A05710,46427
A05711,23472
A05712,19261
A05713,29007
A05714,28337
A05715,5388
A05716,29523
A05717,22690
A05718,1314
A05719,15105
A05720,43563
A05721,15329
A05722,51207
A05723,44805
A05724,48321
A05725,15099
A05726,7258
A05727,1677
A05728,44014
A05729,39387
A05730,18192
A05731,8685
A05732,28465
A05733,13662
A05734,24689
A05735,6266
A05736,35349
A05737,39928
A05738,4028
A05739,69280
A05740,12886
A05741,40579
A05742,76394
A05743,13497
A05744,13139
A05745,5117
A05746,72198
A05747,5485
A05748,10856
A05749,42965
A05750,49343
A05751,31029
A05752,26723
A05753,28623
A05754,17213
A05755,13693
A05756,23884
A05757,28794
A05758,30171
A05759,33227
A05760,12067
A05761,12981
A05762,18770
A05763,65830
A05764,13780
A05765,5876
A05766,51805
A05767,10263
A05768,8724
A05769,229
A05770,10004
A05771,2359
A05772,35748
A05773,23130
A05774,3213
A05775,3579
A05776,35560
A05777,9941
A05778,18145
A05779,47996
A05780,44378
A05781,18994
A05782,11004
A05783,17161
A05784,17473
A05785,20770
A05786,26714
A05787,34503
A05788,38871
A05789,37639
A05790,108620
A05791,31999
A05792,26870
A05793,27077
A05794,64712
A05795,31927
A05796,16032
A05797,18218
A05798,1867
A05799,7945
A05800,2367
A05801,77400
A05802,20065
A05803,21682
A05804,11104
A05805,26018
A05806,27807
A05807,24400
A05808,39754
A05809,26882
A05810,37790
A05811,3614
A05812,46100
A05813,870
A05814,8939
A05815,33070
A05816,25117
A05817,41731
A05818,10322
A05819,51981
A05820,41040
A05821,37145
A05822,3133
A05823,35
A05824,8076
A05825,30291
A05826,17003
A05827,14744
A05828,46686
A05829,17798
A05830,40392
A05831,663
A05832,30385
A05833,33059
A05834,12021
A05835,30851
A05836,16466
A05837,35858
A05838,17081
A05839,7997
A05840,32727
A05841,16406
A05842,13498
A05843,5262
A05844,31793
A05845,45421
A05846,81923
A05847,12402
A05848,1135
A05849,61870
A05850,21525
A05851,39526
A05852,22287
A05853,15776
A05854,17578
A05855,18509
A05856,11537
A05857,32924
A05858,38187
A05859,7809
A05860,21239
A05861,10266
A05862,38448
A05863,9761
A05864,14043
A05865,10506
A05866,48989
A05867,195948
A05868,35917
A05869,8259
A05870,18656
A05871,30906
A05872,36896
A05873,33325
A05874,18216
A05875,15325
A05876,7070
A05877,38002
A05878,22236
A05879,3842
A05880,16739
A05881,55194
A05882,31925
A05883,1707
A05884,13766
A05885,32666
A05886,37819
A05887,9256
A05888,6431
A05889,27256
A05890,22190
A05891,27984
A05892,31620
A05893,51381
A05894,3559
A05895,19880
A05896,48554
A05897,25678
A05898,56265
A05899,38920
A05900,15113
A05901,33763
A05902,14050
A05903,21891
A05904,63051
A05905,18076
A05906,9610
A05907,33515
A05908,14160
A05909,43224
A05910,38485
A05911,3859
A05912,34642
A05913,13507
A05914,38875
A05915,22673
A05916,66437
A05917,13054
A05918,6461
A05919,63401
A05920,1311
A05921,11877
A05922,23754
A05923,11117
A05924,12669
A05925,20080
A05926,96360
A05927,2415
A05928,20033
A05929,47576
A05930,25498
A05931,2245
A05932,28122
A05933,63501
A05934,73978
A05935,760
A05936,15290
A05937,859
A05938,4436
A05939,36399
A05940,81791
A05941,25738
A05942,38186
A05943,13725
A05944,129085
A05945,8702
A05946,24592
A05947,66829
A05948,31066
A05949,20009
A05950,297
A05951,632
A05952,465
A05953,25488
A05954,9115
A05955,62863
A05956,48630
A05957,40642
A05958,16429
A05959,21064
A05960,38144
A05961,26427
A05962,79689
A05963,33230
A05964,6239
A05965,60338
A05966,50673
A05967,9192
A05968,16279
A05969,36180
A05970,41394
A05971,28346
A05972,25044
A05973,10142
A05974,47292
A05975,16345
A05976,73603
A05977,1175
A05978,20839
A05979,12253
A05980,2783
A05981,54075
A05982,8452
A05983,6888
A05984,18687
A05985,81
A05986,21005
A05987,13837
A05988,12370
A05989,14989
A05990,107816
A05991,40018
A05992,10032
A05993,24799
A05994,16816
A05995,28328
A05996,30249
A05997,25044
A05998,17059
A05999,4344
A06000,3477
A06001,20226
A06002,26579
A06003,81166
A06004,102320
A06005,39029
A06006,5323
A06007,21657
A06008,5235
A06009,8272
A06010,52670
A06011,42252
A06012,11314
A06013,22220
A06014,14907
A06015,5840
